dma1_name,sales1_name,chan1_name,chan2_name,chan3_name,all_name,max,cpp,hl,hrf,wks,beta,curvegroup_name,factor_1
MADISON-WI,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,112545.8784,0.018436475,0,0.6,1,10388.42615,weekly,132.192236
SAN FRANCISCO-CA,New Loyal KC,OOH,OOH,OOH,overall,171131.0006,0.037514742,0.6,0.05,1,317.9811047,weekly,182.328063
SAN FRANCISCO-CA,Existing Loyal NKC,OOH,OOH,OOH,overall,171131.0006,0.037514742,0.6,0.6,1,820.7949109,weekly,101.7265371
SAN FRANCISCO-CA,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,171131.0006,0.037514742,5,0.05,1,9004.269094,weekly,110.4981476
SAN FRANCISCO-CA,New Non-Loyal KC,OOH,OOH,OOH,overall,171131.0006,0.037514742,3,0.6,1,1490.037673,weekly,182.1351434
LOUISVILLE-KY,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,27832.27612,0.044712144,0,0.3,1,80.10883787,weekly,200.1410797
LOUISVILLE-KY,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,27832.27612,0.044712144,0,0.75,1,204.2232539,weekly,137.5990374
LOUISVILLE-KY,Existing Loyal KC,Search Reg,Brand,Desktop,overall,27832.27612,0.044712144,0.3,0.15,1,2362.450558,weekly,136.2793605
WHEELING-WV,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,208732.1077,0.012913827,0,0.75,1,1.850886721,weekly,194.7065143
WHEELING-WV,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,208732.1077,0.012913827,5,0.3,1,119.3671508,weekly,117.2784249
WHEELING-WV,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,208732.1077,0.012913827,5,0.15,1,500.7580005,weekly,137.6050001
WHEELING-WV,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,208732.1077,0.012913827,5,0.45,1,925.5900689,weekly,143.6333731
WHEELING-WV,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,208732.1077,0.012913827,0,0.6,1,2540.40511,weekly,142.1024031
SALISBURY-MD,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,208586.7006,0.012913827,0,0.75,1,1.526343697,weekly,179.0511273
SALISBURY-MD,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,208586.7006,0.012913827,5,0.3,1,150.8657215,weekly,110.7645716
SALISBURY-MD,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,208586.7006,0.012913827,5,0.15,1,529.7495242,weekly,128.9586176
SALISBURY-MD,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,208586.7006,0.012913827,5,0.45,1,950.0617698,weekly,136.9405731
SALISBURY-MD,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,208586.7006,0.012913827,0,0.6,1,1765.262159,weekly,138.2951987
DALLAS-TX,New Loyal KC,OOH,OOH,OOH,overall,170616.4429,0.027368575,0.6,0.05,1,3371.618911,weekly,187.8239428
DALLAS-TX,Existing Loyal NKC,OOH,OOH,OOH,overall,170616.4429,0.027368575,0.6,0.6,1,2215.793514,weekly,104.8782913
DALLAS-TX,New Non-Loyal KC,OOH,OOH,OOH,overall,170616.4429,0.027368575,3,0.6,1,2931.465939,weekly,197.6148134
DALLAS-TX,Existing Non-Loyal NKC,OOH,OOH,OOH,overall,170616.4429,0.027368575,5,0.05,1,40978.37566,weekly,110.2528959
CHATTANOOGA-TN,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,111639.5843,0.018436475,5,0.3,1,224.3021424,weekly,102.5012058
CHATTANOOGA-TN,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,111639.5843,0.018436475,5,0.45,1,419.3743262,weekly,130.2661387
CHATTANOOGA-TN,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,111639.5843,0.018436475,0,0.75,1,632.7967128,weekly,180.4751944
CHATTANOOGA-TN,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,111639.5843,0.018436475,5,0.15,1,1498.222252,weekly,131.9733822
CHATTANOOGA-TN,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,111639.5843,0.018436475,0,0.6,1,2536.393438,weekly,126.5844479
PITTSBURGH-PA,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,417088.3147,0.006420669,0.3,0.75,1,15.79715629,weekly,185.6799669
PITTSBURGH-PA,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,417088.3147,0.006420669,0.3,0.15,1,219.7886989,weekly,130.1320271
PITTSBURGH-PA,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,417088.3147,0.006420669,0,0.05,1,2817.485177,weekly,108.5801975
PITTSBURGH-PA,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,417088.3147,0.006420669,0,0.05,1,14216.24462,weekly,104.6472753
PITTSBURGH-PA,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,417088.3147,0.006420669,3,0.75,1,5752.122839,weekly,130.4445979
TUCSON-AZ,New Loyal KC,Search PLA,Non-Brand,Tablet,overall,152735.9452,0.014167183,5,0.05,1,73.63837756,weekly,169.742454
TUCSON-AZ,New Loyal NKC,Search PLA,Non-Brand,Tablet,overall,152735.9452,0.014167183,0,0.45,1,33.49820016,weekly,126.2210722
TUCSON-AZ,Existing Non-Loyal KC,Search PLA,Non-Brand,Tablet,overall,152735.9452,0.014167183,1,0.75,1,1016.130175,weekly,128.7067058
TUCSON-AZ,Existing Loyal KC,Search PLA,Non-Brand,Tablet,overall,152735.9452,0.014167183,0.3,0.05,1,37925.75732,weekly,124.4141206
INDIANAPOLIS-IN,New Non-Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,415883.2679,0.006420669,0.3,0.75,1,15.92500239,weekly,182.772197
INDIANAPOLIS-IN,New Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,415883.2679,0.006420669,0.3,0.15,1,266.2259378,weekly,127.120973
INDIANAPOLIS-IN,Existing Non-Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,415883.2679,0.006420669,0,0.05,1,4877.57581,weekly,107.8216203
INDIANAPOLIS-IN,Existing Loyal NKC,Network Radio,Terrestrial,Terrestrial,overall,415883.2679,0.006420669,0,0.05,1,27888.72887,weekly,102.7278322
INDIANAPOLIS-IN,Existing Loyal KC,Network Radio,Terrestrial,Terrestrial,overall,415883.2679,0.006420669,3,0.75,1,6078.455031,weekly,129.5354058
YUMA-AZ,New Loyal KC,Display,Display,Display,overall,995633,0.002700378,1,0.75,1,73.36560307,weekly,173.6915018
YUMA-AZ,New Loyal NKC,Display,Display,Display,overall,995633,0.002700378,9,0.75,1,98.6977724,weekly,98.06243849
YUMA-AZ,Existing Non-Loyal NKC,Display,Display,Display,overall,995633,0.002700378,0.3,0.05,1,2821.857146,weekly,109.5613709
YUMA-AZ,New Non-Loyal NKC,Display,Display,Display,overall,995633,0.002700378,1,0.45,1,428.3102132,weekly,139.3203867
YUMA-AZ,Existing Non-Loyal KC,Display,Display,Display,overall,995633,0.002700378,1,0.15,1,11119.23849,weekly,116.5413775
YUMA-AZ,Existing Loyal NKC,Display,Display,Display,overall,995633,0.002700378,0,0.75,1,4371.390876,weekly,95.63161659
YUMA-AZ,Existing Loyal KC,Display,Display,Display,overall,995633,0.002700378,0,0.05,1,131126.4597,weekly,114.1363088
BINGHAMTON-NY,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,208712.9597,0.011441785,5,0.05,1,18.17139312,weekly,170.6074292
BINGHAMTON-NY,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,208712.9597,0.011441785,0,0.45,1,7.428906884,weekly,121.0104677
BINGHAMTON-NY,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,208712.9597,0.011441785,5,0.3,1,1336.305024,weekly,106.187182
BINGHAMTON-NY,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,208712.9597,0.011441785,1,0.75,1,1232.539187,weekly,131.3604091
BINGHAMTON-NY,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,208712.9597,0.011441785,0.3,0.05,1,16681.36686,weekly,130.7159288
FORT MYERS/NAPLES-FL,New Loyal KC,Search PLA,Non-Brand,Tablet,overall,152067.1162,0.014167183,5,0.05,1,70.33048918,weekly,202.1892213
FORT MYERS/NAPLES-FL,New Loyal NKC,Search PLA,Non-Brand,Tablet,overall,152067.1162,0.014167183,0,0.45,1,24.49391939,weekly,102.2341313
FORT MYERS/NAPLES-FL,Existing Non-Loyal KC,Search PLA,Non-Brand,Tablet,overall,152067.1162,0.014167183,1,0.75,1,2161.567764,weekly,127.1202729
FORT MYERS/NAPLES-FL,Existing Loyal KC,Search PLA,Non-Brand,Tablet,overall,152067.1162,0.014167183,0.3,0.05,1,26653.89901,weekly,124.3330597
NEW HAVEN/HARTFORD-CT,New Loyal NKC,Magazine,Magazine,Magazine,overall,136094.1679,0.026005821,1,0.75,1,5.037073917,weekly,111.4971143
NEW HAVEN/HARTFORD-CT,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,136094.1679,0.026005821,0,0.75,1,106.8979237,weekly,182.031297
NEW HAVEN/HARTFORD-CT,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,136094.1679,0.026005821,0.3,0.3,1,530.6658699,weekly,109.4665489
NEW HAVEN/HARTFORD-CT,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,136094.1679,0.026005821,0.3,0.75,1,397.3301783,weekly,132.0196506
NEW HAVEN/HARTFORD-CT,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,136094.1679,0.026005821,0.3,0.05,1,29433.27704,weekly,105.4147072
NEW HAVEN/HARTFORD-CT,Existing Loyal KC,Magazine,Magazine,Magazine,overall,136094.1679,0.026005821,0,0.05,1,38609.80385,weekly,130.6608893
SAN DIEGO-CA,New Loyal NKC,Local Radio,Local Radio,Local Radio,overall,1303.8,18.78125479,0,0.05,1,2852.290318,weekly,121.0586891
SAN DIEGO-CA,Existing Loyal KC,Local Radio,Local Radio,Local Radio,overall,1303.8,18.78125479,1,0.3,1,1196.396958,weekly,119.0768001
SAN DIEGO-CA,Existing Non-Loyal KC,Local Radio,Local Radio,Local Radio,overall,1303.8,18.78125479,3,0.05,1,42042.60371,weekly,121.5089021
UTICA-NY,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,159962.4284,0.012101881,5,0.3,1,77.95638075,weekly,107.1814523
UTICA-NY,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,159962.4284,0.012101881,0,0.75,1,148.3182494,weekly,175.3543365
UTICA-NY,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,159962.4284,0.012101881,5,0.15,1,478.2291175,weekly,128.5305196
UTICA-NY,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,159962.4284,0.012101881,0,0.6,1,1290.166369,weekly,130.8781453
UTICA-NY,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,159962.4284,0.012101881,5,0.45,1,1536.638871,weekly,128.7976175
CLARKSBURG-WV,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,159738.939,0.012101881,5,0.3,1,115.4697967,weekly,119.2599408
CLARKSBURG-WV,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,159738.939,0.012101881,0,0.75,1,155.20165,weekly,191.3287398
CLARKSBURG-WV,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,159738.939,0.012101881,5,0.15,1,714.6680707,weekly,131.1061488
CLARKSBURG-WV,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,159738.939,0.012101881,0,0.6,1,1198.905322,weekly,143.8481509
CLARKSBURG-WV,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,159738.939,0.012101881,5,0.45,1,1334.617201,weekly,147.8446436
NEW ORLEANS-LA,New Non-Loyal KC,Search Reg,Brand,Desktop,overall,27474.95738,0.044712144,0,0.3,1,31.97062316,weekly,189.2103968
NEW ORLEANS-LA,Existing Loyal KC,Search Reg,Brand,Desktop,overall,27474.95738,0.044712144,0.3,0.15,1,252.8039552,weekly,125.1465456
NEW ORLEANS-LA,New Non-Loyal NKC,Search Reg,Brand,Desktop,overall,27474.95738,0.044712144,0,0.75,1,147.2177102,weekly,123.2570559
BANGOR-ME,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,206698.2658,0.011441785,5,0.05,1,9.360395015,weekly,175.3792679
BANGOR-ME,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,206698.2658,0.011441785,0,0.45,1,6.45950724,weekly,124.3974285
BANGOR-ME,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,206698.2658,0.011441785,5,0.3,1,301.3639769,weekly,98.99084189
BANGOR-ME,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,206698.2658,0.011441785,1,0.75,1,595.1948777,weekly,129.8751662
BANGOR-ME,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,206698.2658,0.011441785,0.3,0.05,1,7795.944831,weekly,130.1214225
TEXARKANA-TX,New Loyal KC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,5,0.05,1,36.09142811,weekly,186.7877843
SHREVEPORT-LA,New Loyal KC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,5,0.05,1,36.09142811,weekly,186.7877843
TEXARKANA-TX,New Loyal NKC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,0,0.45,1,9.32362027,weekly,131.5740142
SHREVEPORT-LA,New Loyal NKC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,0,0.45,1,9.32362027,weekly,131.5740142
TEXARKANA-TX,Existing Loyal NKC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,5,0.3,1,568.8080551,weekly,104.8756195
SHREVEPORT-LA,Existing Loyal NKC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,5,0.3,1,568.8080551,weekly,104.8756195
TEXARKANA-TX,Existing Non-Loyal KC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,1,0.75,1,569.0082403,weekly,132.7575707
SHREVEPORT-LA,Existing Non-Loyal KC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,1,0.75,1,569.0082403,weekly,132.7575707
TEXARKANA-TX,Existing Loyal KC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,0.3,0.05,1,11003.04389,weekly,131.0668374
SHREVEPORT-LA,Existing Loyal KC,Search PLA,Non-Brand,Desktop,overall,255120.1513,0.016529041,0.3,0.05,1,11003.04389,weekly,131.0668374
CHAMPAIGN/SPRINGFIELD-IL,Existing Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,109893.1591,0.018436475,5,0.3,1,394.5402786,weekly,108.4036207
CHAMPAIGN/SPRINGFIELD-IL,New Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,109893.1591,0.018436475,0,0.75,1,731.6511536,weekly,178.1328452
CHAMPAIGN/SPRINGFIELD-IL,Existing Non-Loyal KC,Search Reg,Non-Brand,Tablet,overall,109893.1591,0.018436475,5,0.45,1,908.513392,weekly,130.0858595
CHAMPAIGN/SPRINGFIELD-IL,New Non-Loyal NKC,Search Reg,Non-Brand,Tablet,overall,109893.1591,0.018436475,5,0.15,1,1980.750611,weekly,132.6306886
CHAMPAIGN/SPRINGFIELD-IL,Existing Loyal KC,Search Reg,Non-Brand,Tablet,overall,109893.1591,0.018436475,0,0.6,1,6313.665674,weekly,130.2833965
MONROE/EL DORADO-LA,New Loyal KC,Display,Display,Display,overall,881631,0.002821312,1,0.75,1,45.0999573,weekly,183.3241096
MONROE/EL DORADO-LA,New Loyal NKC,Display,Display,Display,overall,881631,0.002821312,9,0.75,1,124.1434552,weekly,120.922217
MONROE/EL DORADO-LA,New Non-Loyal NKC,Display,Display,Display,overall,881631,0.002821312,1,0.45,1,345.704159,weekly,134.595879
MONROE/EL DORADO-LA,Existing Non-Loyal NKC,Display,Display,Display,overall,881631,0.002821312,0.3,0.05,1,4203.523562,weekly,115.497347
MONROE/EL DORADO-LA,Existing Loyal NKC,Display,Display,Display,overall,881631,0.002821312,0,0.75,1,564.9224547,weekly,108.2753223
MONROE/EL DORADO-LA,Existing Loyal KC,Display,Display,Display,overall,881631,0.002821312,0,0.05,1,16439.08213,weekly,132.1050471
MONROE/EL DORADO-LA,Existing Non-Loyal KC,Display,Display,Display,overall,881631,0.002821312,1,0.15,1,8312.108232,weekly,135.1438753
TEXARKANA-TX,New Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0.3,0.05,1,41.23531878,weekly,186.7877843
SHREVEPORT-LA,New Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0.3,0.05,1,41.23531878,weekly,186.7877843
TEXARKANA-TX,New Non-Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0,0.75,1,7.984426796,weekly,173.0398842
SHREVEPORT-LA,New Non-Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0,0.75,1,7.984426796,weekly,173.0398842
TEXARKANA-TX,New Loyal NKC,Tab,Sunday,Sunday,overall,50831,0.035904869,1,0.05,1,105.7883673,weekly,131.5740142
SHREVEPORT-LA,New Loyal NKC,Tab,Sunday,Sunday,overall,50831,0.035904869,1,0.05,1,105.7883673,weekly,131.5740142
TEXARKANA-TX,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,50831,0.035904869,0.3,0.05,1,1182.124596,weekly,107.3755441
SHREVEPORT-LA,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,50831,0.035904869,0.3,0.05,1,1182.124596,weekly,107.3755441
TEXARKANA-TX,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,50831,0.035904869,0,0.3,1,352.9105432,weekly,130.0559766
SHREVEPORT-LA,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,50831,0.035904869,0,0.3,1,352.9105432,weekly,130.0559766
TEXARKANA-TX,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0,0.05,1,4044.289674,weekly,132.7575707
SHREVEPORT-LA,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0,0.05,1,4044.289674,weekly,132.7575707
TEXARKANA-TX,Existing Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0.3,0.75,1,1379.537543,weekly,131.0668374
SHREVEPORT-LA,Existing Loyal KC,Tab,Sunday,Sunday,overall,50831,0.035904869,0.3,0.75,1,1379.537543,weekly,131.0668374
MEMPHIS-TN,New Non-Loyal NKC,Tab,Midweek,Midweek,overall,43019,0.037816447,0,0.3,1,26.67162861,weekly,131.7986921
MEMPHIS-TN,New Loyal KC,Tab,Midweek,Midweek,overall,43019,0.037816447,0.3,0.05,1,169.5871508,weekly,213.9109003
MEMPHIS-TN,New Loyal NKC,Tab,Midweek,Midweek,overall,43019,0.037816447,1,0.05,1,218.2685328,weekly,130.9483287
MEMPHIS-TN,New Non-Loyal KC,Tab,Midweek,Midweek,overall,43019,0.037816447,0,0.75,1,168.0769086,weekly,188.9791639
MEMPHIS-TN,Existing Non-Loyal NKC,Tab,Midweek,Midweek,overall,43019,0.037816447,0.3,0.05,1,3588.203068,weekly,110.862042
MEMPHIS-TN,Existing Loyal NKC,Tab,Midweek,Midweek,overall,43019,0.037816447,0,0.05,1,4154.546965,weekly,107.3903882
MEMPHIS-TN,Existing Non-Loyal KC,Tab,Midweek,Midweek,overall,43019,0.037816447,0,0.05,1,5674.845756,weekly,137.0139145
MEMPHIS-TN,Existing Loyal KC,Tab,Midweek,Midweek,overall,43019,0.037816447,0,0.75,1,2243.250649,weekly,130.3590432
MINNEAPOLIS-MN,New Loyal KC,Tab,ROP,ROP,overall,516441.2733,0.041721247,0.3,0.05,1,109.7472656,weekly,192.8282201
MINNEAPOLIS-MN,New Non-Loyal KC,Tab,ROP,ROP,overall,516441.2733,0.041721247,0,0.75,1,247.7874771,weekly,185.8184651
MINNEAPOLIS-MN,New Non-Loyal NKC,Tab,ROP,ROP,overall,516441.2733,0.041721247,0,0.3,1,2769.937647,weekly,137.7814098
MINNEAPOLIS-MN,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,516441.2733,0.041721247,0.3,0.05,1,22266.47893,weekly,103.9785188
MINNEAPOLIS-MN,Existing Non-Loyal KC,Tab,ROP,ROP,overall,516441.2733,0.041721247,0,0.05,1,60380.72087,weekly,126.3476633
NASHVILLE-TN,New Loyal NKC,Magazine,Magazine,Magazine,overall,134270.1447,0.026005821,1,0.75,1,3.834201182,weekly,117.0059916
NASHVILLE-TN,New Non-Loyal KC,Magazine,Magazine,Magazine,overall,134270.1447,0.026005821,0,0.75,1,64.46864027,weekly,197.4633117
NASHVILLE-TN,Existing Non-Loyal NKC,Magazine,Magazine,Magazine,overall,134270.1447,0.026005821,0.3,0.3,1,354.3366787,weekly,112.2461147
NASHVILLE-TN,New Non-Loyal NKC,Magazine,Magazine,Magazine,overall,134270.1447,0.026005821,0.3,0.75,1,290.0913344,weekly,138.4700826
NASHVILLE-TN,Existing Loyal KC,Magazine,Magazine,Magazine,overall,134270.1447,0.026005821,0,0.05,1,16012.48842,weekly,135.4025226
NASHVILLE-TN,Existing Loyal NKC,Magazine,Magazine,Magazine,overall,134270.1447,0.026005821,0.3,0.05,1,19752.08242,weekly,108.5055946
BILLINGS-MT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,158164.118,0.012101881,5,0.3,1,117.4303197,weekly,114.6842508
BILLINGS-MT,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,158164.118,0.012101881,0,0.75,1,170.2779216,weekly,199.0224712
BILLINGS-MT,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,158164.118,0.012101881,5,0.15,1,810.4946922,weekly,143.9151848
BILLINGS-MT,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,158164.118,0.012101881,0,0.6,1,856.3247797,weekly,146.8573043
BILLINGS-MT,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,158164.118,0.012101881,5,0.45,1,1140.178255,weekly,146.7542604
BLUEFIELD-WV,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,205265.0174,0.011441785,5,0.05,1,20.27313416,weekly,259.1262576
BLUEFIELD-WV,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,205265.0174,0.011441785,0,0.45,1,6.011954998,weekly,136.7769962
BLUEFIELD-WV,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,205265.0174,0.011441785,5,0.3,1,428.9679737,weekly,114.728763
BLUEFIELD-WV,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,205265.0174,0.011441785,1,0.75,1,773.9497304,weekly,147.1097035
BLUEFIELD-WV,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,205265.0174,0.011441785,0.3,0.05,1,9022.95829,weekly,141.8850885
SHERMAN/ADA-TX,New Loyal KC,Display,Display,Display,overall,822869,0.002811924,1,0.75,1,41.04937017,weekly,185.802148
SHERMAN/ADA-TX,New Loyal NKC,Display,Display,Display,overall,822869,0.002811924,9,0.75,1,47.13383751,weekly,131.0822922
SHERMAN/ADA-TX,Existing Non-Loyal NKC,Display,Display,Display,overall,822869,0.002811924,0.3,0.05,1,1677.37204,weekly,109.237372
SHERMAN/ADA-TX,New Non-Loyal NKC,Display,Display,Display,overall,822869,0.002811924,1,0.45,1,1273.354639,weekly,132.6793902
SHERMAN/ADA-TX,Existing Loyal NKC,Display,Display,Display,overall,822869,0.002811924,0,0.75,1,1347.235014,weekly,106.5355695
SHERMAN/ADA-TX,Existing Non-Loyal KC,Display,Display,Display,overall,822869,0.002811924,1,0.15,1,5402.590474,weekly,141.7090758
SHERMAN/ADA-TX,Existing Loyal KC,Display,Display,Display,overall,822869,0.002811924,0,0.05,1,37154.07773,weekly,135.5481302
ABILENE-TX,New Loyal KC,Display,Display,Display,overall,846709,0.002737458,1,0.75,1,49.66542087,weekly,236.9232924
ABILENE-TX,New Loyal NKC,Display,Display,Display,overall,846709,0.002737458,9,0.75,1,54.79923176,weekly,135.6923832
ABILENE-TX,Existing Non-Loyal NKC,Display,Display,Display,overall,846709,0.002737458,0.3,0.05,1,1621.372216,weekly,112.07005
ABILENE-TX,New Non-Loyal NKC,Display,Display,Display,overall,846709,0.002737458,1,0.45,1,259.3751055,weekly,147.9682788
ABILENE-TX,Existing Loyal NKC,Display,Display,Display,overall,846709,0.002737458,0,0.75,1,1653.233728,weekly,108.4787878
ABILENE-TX,Existing Non-Loyal KC,Display,Display,Display,overall,846709,0.002737458,1,0.15,1,5483.410955,weekly,139.978815
ABILENE-TX,Existing Loyal KC,Display,Display,Display,overall,846709,0.002737458,0,0.05,1,37139.84193,weekly,136.208726
CHARLOTTE-NC,New Non-Loyal NKC,Search Reg,Brand,Mobile,overall,60053.71812,0.024576389,0,0.75,1,24.15032963,weekly,128.8233749
CHARLOTTE-NC,New Non-Loyal KC,Search Reg,Brand,Mobile,overall,60053.71812,0.024576389,0,0.3,1,46.08913302,weekly,181.3414184
CHARLOTTE-NC,Existing Loyal KC,Search Reg,Brand,Mobile,overall,60053.71812,0.024576389,0.3,0.15,1,3073.322753,weekly,127.8339707
BILOXI/GULFPORT-MS,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,202719.7708,0.012913827,0,0.75,1,1.047620241,weekly,190.4444711
BILOXI/GULFPORT-MS,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,202719.7708,0.012913827,5,0.3,1,128.7131555,weekly,110.4508624
BILOXI/GULFPORT-MS,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,202719.7708,0.012913827,5,0.15,1,422.8062272,weekly,128.4929967
BILOXI/GULFPORT-MS,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,202719.7708,0.012913827,5,0.45,1,448.2283543,weekly,138.7181454
BILOXI/GULFPORT-MS,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,202719.7708,0.012913827,0,0.6,1,790.256431,weekly,133.4337765
ROANOKE/LYNCHBURG-VA,New Loyal KC,Search PLA,Non-Brand,Tablet,overall,147580.6705,0.014167183,5,0.05,1,39.02269867,weekly,214.5086686
ROANOKE/LYNCHBURG-VA,New Loyal NKC,Search PLA,Non-Brand,Tablet,overall,147580.6705,0.014167183,0,0.45,1,18.80889545,weekly,153.4590276
ROANOKE/LYNCHBURG-VA,Existing Non-Loyal KC,Search PLA,Non-Brand,Tablet,overall,147580.6705,0.014167183,1,0.75,1,1112.944439,weekly,132.8547215
ROANOKE/LYNCHBURG-VA,Existing Loyal KC,Search PLA,Non-Brand,Tablet,overall,147580.6705,0.014167183,0.3,0.05,1,13172.04052,weekly,130.6927396
SACRAMENTO-CA,New Loyal KC,Tab,ROP,ROP,overall,390268.8143,0.06095764,0.3,0.05,1,357.1812129,weekly,178.5652223
SACRAMENTO-CA,New Non-Loyal KC,Tab,ROP,ROP,overall,390268.8143,0.06095764,0,0.75,1,158.2271269,weekly,186.82707
SACRAMENTO-CA,Existing Non-Loyal NKC,Tab,ROP,ROP,overall,390268.8143,0.06095764,0.3,0.05,1,6270.856044,weekly,113.2380653
SACRAMENTO-CA,Existing Non-Loyal KC,Tab,ROP,ROP,overall,390268.8143,0.06095764,0,0.05,1,13080.13345,weekly,124.0196798
SACRAMENTO-CA,New Non-Loyal NKC,Tab,ROP,ROP,overall,390268.8143,0.06095764,0,0.3,1,2039.942535,weekly,150.716608
